"orfs","ko_iteration","ko_id"
"NODE_38948_length_332_cov_1.965251_g27964_i0.p2","ko:_1","K01887"
"NODE_3894_length_3322_cov_100.109880_g1980_i0.p2","ko:_1","K08511"
"NODE_3894_length_3322_cov_100.109880_g1980_i0.p2","ko:_2","K08515"
"NODE_3894_length_3322_cov_100.109880_g1980_i0.p3","ko:_1","K01493"
"NODE_3894_length_3322_cov_100.109880_g1980_i0.p1","ko:_1","K01493"
"NODE_38952_length_332_cov_1.818533_g27968_i0.p1","ko:_1","K15503"
"NODE_38955_length_332_cov_1.799228_g27971_i0.p1","ko:_1","K10730"
"NODE_38956_length_332_cov_1.791506_g27972_i0.p1","ko:_1","K01887"
"NODE_3895_length_3322_cov_53.975685_g1981_i0.p1","ko:_1","K12842"
"NODE_3895_length_3322_cov_53.975685_g1981_i0.p3","ko:_1","K12842"
"NODE_38976_length_332_cov_1.096525_g27992_i0.p2","ko:_1","K00336"
"NODE_38992_length_331_cov_4.139535_g28008_i0.p1","ko:_1","K10875"
"NODE_38994_length_331_cov_3.806202_g28010_i0.p1","ko:_1","K01736"
"NODE_389_length_6358_cov_46.830390_g199_i0.p5","ko:_1","K01866"
"NODE_389_length_6358_cov_46.830390_g199_i0.p2","ko:_1","K01866"
"NODE_389_length_6358_cov_46.830390_g199_i0.p1","ko:_1","K01414"
"NODE_389_length_6358_cov_46.830390_g199_i0.p1","ko:_2","K07007"
"NODE_389_length_6358_cov_46.830390_g199_i0.p1","ko:_3","K12584"
"NODE_389_length_6358_cov_46.830390_g199_i0.p1","ko:_4","K13726"
"NODE_38_length_9856_cov_51.943678_g22_i0.p3","ko:_1","K12524"
"NODE_38_length_9856_cov_51.943678_g22_i0.p2","ko:_1","K12524"
"NODE_39000_length_331_cov_3.364341_g28016_i0.p2","ko:_1","K03644"
"NODE_39003_length_331_cov_2.992248_g28019_i0.p2","ko:_1","K07708"
"NODE_39004_length_331_cov_2.984496_g28020_i0.p1","ko:_1","K01104"
"NODE_39005_length_331_cov_2.786822_g28021_i0.p1","ko:_1","K07000"
"NODE_39009_length_331_cov_2.589147_g28025_i0.p3","ko:_1","K00052"
"NODE_39010_length_331_cov_2.511628_g28026_i0.p1","ko:_1","K02519"
"NODE_39015_length_331_cov_2.391473_g28031_i0.p2","ko:_1","K11443"
"NODE_39016_length_331_cov_2.290698_g28032_i0.p1","ko:_1","K02837"
"NODE_39017_length_331_cov_2.286822_g28033_i0.p1","ko:_1","K04770"
"NODE_39019_length_331_cov_2.096899_g28035_i0.p1","ko:_1","K01918"
"NODE_39027_length_331_cov_1.562016_g28043_i0.p1","ko:_1","K03043"
"NODE_39034_length_331_cov_1.511628_g28050_i0.p1","ko:_1","K03665"
"NODE_39035_length_331_cov_1.511628_g28051_i0.p2","ko:_1","K03188"
"NODE_39038_length_331_cov_1.422481_g28054_i0.p1","ko:_1","K15442"
"NODE_39039_length_331_cov_1.375969_g28055_i0.p1","ko:_1","K10716"
"NODE_39042_length_331_cov_1.302326_g28058_i0.p1","ko:_1","K01974"
"NODE_39042_length_331_cov_1.302326_g28058_i0.p1","ko:_2","K11108"
"NODE_39043_length_331_cov_1.263566_g28059_i0.p1","ko:_1","K07658"
"NODE_39066_length_330_cov_2.735409_g28082_i0.p1","ko:_1","K10736"
"NODE_39073_length_330_cov_2.307393_g28089_i0.p2","ko:_1","K08124"
"NODE_39078_length_330_cov_2.140078_g28094_i0.p1","ko:_1","K11754"
"NODE_3907_length_3319_cov_14.934073_g1986_i0.p1","ko:_1","K08582"
"NODE_3907_length_3319_cov_14.934073_g1986_i0.p2","ko:_1","K08582"
"NODE_39092_length_330_cov_1.354086_g28108_i0.p1","ko:_1","K15336"
"NODE_39093_length_330_cov_1.260700_g28109_i0.p1","ko:_1","K02481"
"NODE_39093_length_330_cov_1.260700_g28109_i0.p1","ko:_2","K02667"
"NODE_39096_length_330_cov_1.214008_g28112_i0.p1","ko:_1","K01408"
"NODE_39097_length_330_cov_1.167315_g28113_i0.p1","ko:_1","K14808"
"NODE_390_length_6354_cov_120.569018_g188_i1.p1","ko:_1","K05643"
"NODE_390_length_6354_cov_120.569018_g188_i1.p1","ko:_2","K05645"
"NODE_39106_length_329_cov_3.589844_g28122_i0.p1","ko:_1","K00588"
"NODE_39108_length_329_cov_3.332031_g28124_i0.p1","ko:_1","K03575"
"NODE_39110_length_329_cov_3.058594_g28126_i0.p1","ko:_1","K02474"
"NODE_39110_length_329_cov_3.058594_g28126_i0.p1","ko:_2","K13015"
"NODE_39116_length_329_cov_2.523438_g28132_i0.p2","ko:_1","K03086"
"NODE_39117_length_329_cov_2.464844_g28133_i0.p2","ko:_1","K04079"
"NODE_3911_length_3317_cov_105.653514_g1875_i1.p2","ko:_1","K02146"
"NODE_3911_length_3317_cov_105.653514_g1875_i1.p1","ko:_1","K04534"
"NODE_39120_length_329_cov_2.425781_g28136_i0.p1","ko:_1","K01912"
"NODE_39125_length_329_cov_1.992188_g28141_i0.p1","ko:_1","K04940"
"NODE_39137_length_329_cov_1.609375_g28153_i0.p1","ko:_1","K00108"
"NODE_39155_length_329_cov_1.105469_g28171_i0.p1","ko:_1","K01952"
"NODE_39157_length_328_cov_4.843137_g28173_i0.p1","ko:_1","K02144"
"NODE_39166_length_328_cov_3.058824_g28182_i0.p1","ko:_1","K02051"
"NODE_39173_length_328_cov_2.549020_g28189_i0.p1","ko:_1","K03545"
"NODE_3917_length_3314_cov_110.909904_g635_i3.p1","ko:_1","K02145"
"NODE_39191_length_328_cov_1.643137_g28207_i0.p1","ko:_1","K02338"
"NODE_39192_length_328_cov_1.564706_g28208_i0.p2","ko:_1","K01845"
"NODE_39198_length_328_cov_1.388235_g28214_i0.p1","ko:_1","K13939"
"NODE_39198_length_328_cov_1.388235_g28214_i0.p1","ko:_2","K13941"
"NODE_3919_length_3314_cov_38.231102_g1993_i0.p1","ko:_1","K19998"
"NODE_39202_length_328_cov_1.223529_g28218_i0.p1","ko:_1","K02613"
"NODE_39203_length_328_cov_1.149020_g28219_i0.p1","ko:_1","K09969"
"NODE_39204_length_328_cov_1.133333_g28220_i0.p1","ko:_1","K03086"
"NODE_39206_length_328_cov_1.121569_g28222_i0.p3","ko:_1","K10763"
"NODE_3920_length_3314_cov_17.655045_g1994_i0.p2","ko:_1","K08744"
"NODE_39213_length_327_cov_6.232283_g28229_i0.p1","ko:_1","K01247"
"NODE_39215_length_327_cov_5.771654_g28231_i0.p1","ko:_1","K01610"
"NODE_3921_length_3314_cov_5.497069_g1995_i0.p1","ko:_1","K09533"
"NODE_39223_length_327_cov_3.566929_g28239_i0.p1","ko:_1","K03696"
"NODE_39227_length_327_cov_2.842520_g28243_i0.p1","ko:_1","K21572"
"NODE_39228_length_327_cov_2.795276_g28244_i0.p2","ko:_1","K08086"
"NODE_39234_length_327_cov_2.472441_g28250_i0.p1","ko:_1","K02357"
"NODE_39238_length_327_cov_2.224409_g28254_i0.p1","ko:_1","K20032"
"NODE_39248_length_327_cov_1.842520_g28264_i0.p1","ko:_1","K03006"
"NODE_3924_length_3313_cov_59.340432_g1907_i1.p1","ko:_1","K09503"
"NODE_39251_length_327_cov_1.708661_g28267_i0.p1","ko:_1","K03089"
"NODE_39252_length_327_cov_1.700787_g28268_i0.p1","ko:_1","K06207"
"NODE_39257_length_327_cov_1.488189_g28273_i0.p1","ko:_1","K01881"
"NODE_39260_length_327_cov_1.381890_g28276_i0.p1","ko:_1","K00381"
"NODE_39262_length_327_cov_1.275591_g28278_i0.p1","ko:_1","K20951"
"NODE_39262_length_327_cov_1.275591_g28278_i0.p1","ko:_2","K20952"
"NODE_39263_length_327_cov_1.228346_g28279_i0.p1","ko:_1","K00383"
"NODE_39264_length_327_cov_1.228346_g28280_i0.p1","ko:_1","K10217"
"NODE_39268_length_327_cov_1.212598_g28284_i0.p1","ko:_1","K01782"
"NODE_39282_length_326_cov_5.881423_g28298_i0.p2","ko:_1","K01637"
"NODE_39288_length_326_cov_3.920949_g28304_i0.p1","ko:_1","K09810"
"NODE_3929_length_3310_cov_118.369787_g2000_i0.p2","ko:_1","K19476"
"NODE_39301_length_326_cov_2.604743_g28317_i0.p1","ko:_1","K06142"
"NODE_39309_length_326_cov_2.015810_g28325_i0.p1","ko:_1","K03070"
"NODE_39318_length_326_cov_1.849802_g28334_i0.p1","ko:_1","K01563"
"NODE_39321_length_326_cov_1.739130_g28337_i0.p1","ko:_1","K01580"
"NODE_39324_length_326_cov_1.557312_g28340_i0.p1","ko:_1","K03310"
"NODE_39329_length_326_cov_1.446640_g28345_i0.p1","ko:_1","K11498"
"NODE_39330_length_326_cov_1.434783_g28346_i0.p2","ko:_1","K03327"
"NODE_39331_length_326_cov_1.426877_g28347_i0.p1","ko:_1","K02014"
"NODE_39335_length_326_cov_1.233202_g28351_i0.p1","ko:_1","K00329"
"NODE_39335_length_326_cov_1.233202_g28351_i0.p1","ko:_2","K00356"
"NODE_39345_length_325_cov_3.900794_g28361_i0.p1","ko:_1","K01465"
"NODE_39349_length_325_cov_3.123016_g28365_i0.p2","ko:_1","K03553"
"NODE_39351_length_325_cov_2.785714_g28367_i0.p1","ko:_1","K15738"
"NODE_39353_length_325_cov_2.769841_g28369_i0.p1","ko:_1","K06877"
"NODE_39357_length_325_cov_2.416667_g28373_i0.p1","ko:_1","K03654"
"NODE_39359_length_325_cov_2.246032_g28375_i0.p1","ko:_1","K01972"
"NODE_39363_length_325_cov_1.952381_g28379_i0.p1","ko:_1","K08100"
"NODE_39363_length_325_cov_1.952381_g28379_i0.p1","ko:_2","K14588"
"NODE_39369_length_325_cov_1.857143_g28385_i0.p1","ko:_1","K17906"
"NODE_3936_length_3309_cov_19.418727_g2004_i0.p2","ko:_1","K13348"
"NODE_39370_length_325_cov_1.845238_g28386_i0.p1","ko:_1","K02412"
"NODE_39376_length_325_cov_1.611111_g28392_i0.p3","ko:_1","K03076"
"NODE_39378_length_325_cov_1.559524_g28394_i0.p1","ko:_1","K02341"
"NODE_3937_length_3309_cov_18.500309_g2004_i1.p2","ko:_1","K13348"
"NODE_39382_length_325_cov_1.253968_g28398_i0.p1","ko:_1","K01903"
"NODE_39384_length_325_cov_1.238095_g28400_i0.p2","ko:_1","K00242"
"NODE_39385_length_325_cov_1.222222_g28401_i0.p2","ko:_1","K04708"
"NODE_39388_length_325_cov_0.964286_g28404_i0.p1","ko:_1","K03589"
"NODE_39396_length_324_cov_4.051793_g28412_i0.p2","ko:_1","K03594"
"NODE_393_length_6345_cov_37.490593_g201_i0.p2","ko:_1","K11129"
"NODE_393_length_6345_cov_37.490593_g201_i0.p1","ko:_1","K10896"
"NODE_39400_length_324_cov_3.760956_g28416_i0.p1","ko:_1","K01845"
"NODE_39404_length_324_cov_3.366534_g28420_i0.p1","ko:_1","K01704"
"NODE_39413_length_324_cov_2.661355_g28429_i0.p2","ko:_1","K00857"
"NODE_39416_length_324_cov_2.370518_g28432_i0.p1","ko:_1","K06147"
"NODE_39416_length_324_cov_2.370518_g28432_i0.p1","ko:_2","K11085"
"NODE_39419_length_324_cov_2.227092_g28435_i0.p1","ko:_1","K03639"
"NODE_3941_length_3308_cov_10.796600_g2006_i0.p2","ko:_1","K02926"
"NODE_3941_length_3308_cov_10.796600_g2006_i0.p1","ko:_1","K02886"
"NODE_3941_length_3308_cov_10.796600_g2006_i0.p3","ko:_1","K02906"
"NODE_3941_length_3308_cov_10.796600_g2006_i0.p4","ko:_1","K02890"
"NODE_39437_length_324_cov_1.665339_g28453_i0.p1","ko:_1","K20174"
"NODE_39442_length_324_cov_1.553785_g28458_i0.p1","ko:_1","K01961"
"NODE_39442_length_324_cov_1.553785_g28458_i0.p1","ko:_2","K01965"
"NODE_39443_length_324_cov_1.525896_g28459_i0.p1","ko:_1","K06207"
"NODE_39456_length_324_cov_0.932271_g28472_i0.p1","ko:_1","K03317"
"NODE_39458_length_324_cov_0.932271_g28474_i0.p1","ko:_1","K05275"
"NODE_39459_length_324_cov_0.932271_g28475_i0.p1","ko:_1","K15027"
"NODE_39463_length_323_cov_831.960000_g28479_i0.p1","ko:_1","K04551"
"NODE_39463_length_323_cov_831.960000_g28479_i0.p1","ko:_2","K08770"
"NODE_3946_length_3305_cov_193.580446_g2009_i0.p1","ko:_1","K03032"
"NODE_3946_length_3305_cov_193.580446_g2009_i0.p3","ko:_1","K03032"
"NODE_39477_length_323_cov_4.024000_g28493_i0.p2","ko:_1","K00346"
"NODE_39478_length_323_cov_3.800000_g28494_i0.p1","ko:_1","K15542"
"NODE_3947_length_3305_cov_147.163057_g961_i2.p2","ko:_1","K02218"
"NODE_3947_length_3305_cov_147.163057_g961_i2.p2","ko:_2","K14758"
"NODE_39480_length_323_cov_3.752000_g28496_i0.p1","ko:_1","K03320"
"NODE_39480_length_323_cov_3.752000_g28496_i0.p1","ko:_2","K07573"
"NODE_39493_length_323_cov_2.812000_g28509_i0.p1","ko:_1","K01113"
"NODE_39495_length_323_cov_2.760000_g28511_i0.p1","ko:_1","K13745"
"NODE_39495_length_323_cov_2.760000_g28511_i0.p1","ko:_2","K18966"
"NODE_39497_length_323_cov_2.604000_g28513_i0.p2","ko:_1","K00012"
"NODE_3949_length_3305_cov_40.399752_g1902_i1.p1","ko:_1","K14007"
"NODE_394_length_6343_cov_27.587081_g202_i0.p2","ko:_1","K07583"
"NODE_39500_length_323_cov_2.448000_g28516_i0.p1","ko:_1","K03072"
"NODE_39500_length_323_cov_2.448000_g28516_i0.p1","ko:_2","K12257"
"NODE_39501_length_323_cov_2.424000_g28517_i0.p1","ko:_1","K01599"
"NODE_39507_length_323_cov_2.160000_g28523_i0.p1","ko:_1","K07094"
"NODE_3950_length_3305_cov_39.273824_g1902_i2.p1","ko:_1","K14007"
"NODE_39510_length_323_cov_1.944000_g28526_i0.p1","ko:_1","K00756"
"NODE_39513_length_323_cov_1.768000_g28529_i0.p1","ko:_1","K02674"
"NODE_39514_length_323_cov_1.760000_g28530_i0.p1","ko:_1","K09256"
"NODE_3951_length_3305_cov_32.327351_g870_i1.p1","ko:_1","K00558"
"NODE_3951_length_3305_cov_32.327351_g870_i1.p2","ko:_1","K08568"
"NODE_39521_length_323_cov_1.568000_g28537_i0.p2","ko:_1","K01802"
"NODE_39521_length_323_cov_1.568000_g28537_i0.p2","ko:_2","K03770"
"NODE_3952_length_3305_cov_26.055384_g2010_i0.p1","ko:_1","K08900"
"NODE_3952_length_3305_cov_26.055384_g2010_i0.p1","ko:_2","K14771"
"NODE_39536_length_323_cov_1.004000_g28552_i0.p2","ko:_1","K00620"
"NODE_39539_length_322_cov_4.610442_g28555_i0.p1","ko:_1","K14848"
"NODE_3953_length_3305_cov_16.887995_g2011_i0.p1","ko:_1","K11374"
"NODE_39541_length_322_cov_3.859438_g28557_i0.p1","ko:_1","K00036"
"NODE_39553_length_322_cov_2.393574_g28569_i0.p1","ko:_1","K02003"
"NODE_39554_length_322_cov_2.329317_g28570_i0.p1","ko:_1","K03596"
"NODE_39555_length_322_cov_2.325301_g28571_i0.p1","ko:_1","K14538"
"NODE_39559_length_322_cov_2.096386_g28575_i0.p1","ko:_1","K01962"
"NODE_39566_length_322_cov_1.867470_g28582_i0.p1","ko:_1","K01408"
"NODE_39578_length_322_cov_1.469880_g28594_i0.p1","ko:_1","K00990"
"NODE_39579_length_322_cov_1.445783_g28595_i0.p2","ko:_1","K11085"
"NODE_3957_length_3303_cov_99.524768_g2014_i0.p1","ko:_1","K03132"
"NODE_39580_length_322_cov_1.425703_g28596_i0.p1","ko:_1","K01597"
"NODE_39585_length_322_cov_1.313253_g28601_i0.p1","ko:_1","K00031"
"NODE_39586_length_322_cov_1.309237_g28602_i0.p1","ko:_1","K03797"
"NODE_39588_length_322_cov_1.273092_g28604_i0.p1","ko:_1","K01961"
"NODE_3958_length_3303_cov_38.523220_g2015_i0.p1","ko:_1","K12852"
"NODE_39592_length_322_cov_1.164659_g28608_i0.p1","ko:_1","K00036"
"NODE_3959_length_3302_cov_98.249303_g2014_i1.p1","ko:_1","K03132"
"NODE_395_length_6343_cov_27.413716_g202_i1.p2","ko:_1","K07583"
"NODE_39615_length_321_cov_3.120968_g28631_i0.p2","ko:_1","K14981"
"NODE_39619_length_321_cov_2.770161_g28635_i0.p1","ko:_1","K11754"
"NODE_39636_length_321_cov_1.645161_g28652_i0.p1","ko:_1","K00134"
"NODE_39636_length_321_cov_1.645161_g28652_i0.p1","ko:_2","K03472"
"NODE_39637_length_321_cov_1.588710_g28653_i0.p1","ko:_1","K02838"
"NODE_39643_length_321_cov_1.556452_g28659_i0.p1","ko:_1","K00459"
"NODE_39645_length_321_cov_1.487903_g28661_i0.p3","ko:_1","K01872"
"NODE_39678_length_320_cov_2.732794_g28694_i0.p1","ko:_1","K03495"
"NODE_39683_length_320_cov_2.267206_g28699_i0.p1","ko:_1","K18798"
"NODE_39685_length_320_cov_2.218623_g28701_i0.p2","ko:_1","K01915"
"NODE_39687_length_320_cov_2.121457_g28703_i0.p1","ko:_1","K01870"
"NODE_39694_length_320_cov_1.894737_g28710_i0.p1","ko:_1","K00973"
"NODE_39697_length_320_cov_1.639676_g28713_i0.p1","ko:_1","K07091"
"NODE_39699_length_320_cov_1.611336_g28715_i0.p1","ko:_1","K03639"
"NODE_3969_length_3298_cov_18.641860_g2022_i0.p1","ko:_1","K14209"
"NODE_39707_length_320_cov_1.352227_g28723_i0.p2","ko:_1","K02355"
"NODE_39711_length_320_cov_1.263158_g28727_i0.p1","ko:_1","K03531"
"NODE_39713_length_320_cov_1.125506_g28729_i0.p2","ko:_1","K03043"
"NODE_39718_length_320_cov_0.947368_g28734_i0.p1","ko:_1","K00322"
"NODE_3971_length_3296_cov_58.063916_g2023_i0.p3","ko:_1","K17584"
"NODE_3971_length_3296_cov_58.063916_g2023_i0.p2","ko:_1","K00218"
"NODE_3971_length_3296_cov_58.063916_g2023_i0.p1","ko:_1","K17584"
"NODE_39731_length_319_cov_3.552846_g28747_i0.p1","ko:_1","K02502"
"NODE_39738_length_319_cov_2.699187_g28754_i0.p1","ko:_1","K01337"
"NODE_39739_length_319_cov_2.699187_g28755_i0.p1","ko:_1","K01476"
"NODE_39739_length_319_cov_2.699187_g28755_i0.p1","ko:_2","K01480"
"NODE_3973_length_3295_cov_14.141837_g2025_i0.p1","ko:_1","K16570"
"NODE_39743_length_319_cov_2.536585_g28759_i0.p1","ko:_1","K00362"
"NODE_39747_length_319_cov_2.508130_g28763_i0.p1","ko:_1","K01347"
"NODE_39747_length_319_cov_2.508130_g28763_i0.p1","ko:_2","K03561"
"NODE_39747_length_319_cov_2.508130_g28763_i0.p1","ko:_3","K12287"
"NODE_39749_length_319_cov_2.434959_g28765_i0.p1","ko:_1","K02071"
"NODE_3974_length_3294_cov_36.948153_g2026_i0.p1","ko:_1","K10750"
"NODE_39753_length_319_cov_2.292683_g28769_i0.p1","ko:_1","K01784"
"NODE_39754_length_319_cov_2.158537_g28770_i0.p2","ko:_1","K03585"
"NODE_3975_length_3294_cov_36.746352_g2026_i1.p1","ko:_1","K10750"
"NODE_39760_length_319_cov_1.902439_g28776_i0.p1","ko:_1","K07157"
"NODE_39766_length_319_cov_1.861789_g28782_i0.p1","ko:_1","K02470"
"NODE_39769_length_319_cov_1.796748_g28785_i0.p1","ko:_1","K00088"
"NODE_39769_length_319_cov_1.796748_g28785_i0.p1","ko:_2","K00364"
"NODE_39770_length_319_cov_1.776423_g28786_i0.p2","ko:_1","K21993"
"NODE_39772_length_319_cov_1.723577_g28788_i0.p1","ko:_1","K14856"
"NODE_39777_length_319_cov_1.638211_g28793_i0.p1","ko:_1","K03574"
"NODE_39778_length_319_cov_1.626016_g28794_i0.p1","ko:_1","K07277"
"NODE_3977_length_3294_cov_19.043775_g1842_i2.p2","ko:_1","K12190"
"NODE_39789_length_319_cov_1.268293_g28805_i0.p1","ko:_1","K00956"
"NODE_39799_length_319_cov_0.910569_g28815_i0.p1","ko:_1","K02014"
"NODE_397_length_6329_cov_53.190537_g203_i0.p2","ko:_1","K18442"
"NODE_397_length_6329_cov_53.190537_g203_i0.p1","ko:_1","K18442"
"NODE_397_length_6329_cov_53.190537_g203_i0.p3","ko:_1","K18442"
"NODE_39807_length_318_cov_3.779592_g28823_i0.p1","ko:_1","K01175"
"NODE_39811_length_318_cov_3.355102_g28827_i0.p1","ko:_1","K06217"
"NODE_39812_length_318_cov_3.338776_g28828_i0.p1","ko:_1","K03070"
"NODE_39815_length_318_cov_3.175510_g28831_i0.p1","ko:_1","K06941"
"NODE_3981_length_3292_cov_105.976701_g1923_i1.p2","ko:_1","K06934"
"NODE_39829_length_318_cov_2.253061_g28845_i0.p1","ko:_1","K10691"
"NODE_39831_length_318_cov_2.228571_g28847_i0.p1","ko:_1","K03596"
"NODE_39840_length_318_cov_1.910204_g28856_i0.p2","ko:_1","K03976"
"NODE_39855_length_318_cov_1.412245_g28871_i0.p2","ko:_1","K00164"
"NODE_3985_length_3290_cov_143.923842_g1730_i4.p4","ko:_1","K03327"
"NODE_3985_length_3290_cov_143.923842_g1730_i4.p2","ko:_1","K03327"
"NODE_39864_length_318_cov_1.142857_g28880_i0.p1","ko:_1","K17619"
"NODE_39865_length_318_cov_1.089796_g28881_i0.p1","ko:_1","K01953"
"NODE_3987_length_3290_cov_80.134908_g1803_i1.p1","ko:_1","K00472"
"NODE_39885_length_317_cov_3.286885_g28901_i0.p1","ko:_1","K02035"
"NODE_398_length_6329_cov_12.867647_g204_i0.p2","ko:_1","K02603"
"NODE_39910_length_317_cov_1.971311_g28926_i0.p1","ko:_1","K01676"
"NODE_39911_length_317_cov_1.918033_g28927_i0.p1","ko:_1","K22503"
"NODE_39916_length_317_cov_1.844262_g28932_i0.p2","ko:_1","K07003"
"NODE_39917_length_317_cov_1.786885_g28933_i0.p1","ko:_1","K03321"
"NODE_39922_length_317_cov_1.598361_g28938_i0.p1","ko:_1","K06929"
"NODE_3992_length_3286_cov_39.080610_g236_i2.p2","ko:_1","K17553"
"NODE_39930_length_317_cov_1.331967_g28946_i0.p1","ko:_1","K00754"
"NODE_39932_length_317_cov_1.278689_g28948_i0.p1","ko:_1","K14791"
"NODE_39937_length_317_cov_1.053279_g28953_i0.p1","ko:_1","K06167"
"NODE_3993_length_3286_cov_37.098662_g2035_i0.p1","ko:_1","K07146"
"NODE_39942_length_317_cov_0.959016_g28958_i0.p2","ko:_1","K10678"
"NODE_39942_length_317_cov_0.959016_g28958_i0.p2","ko:_2","K19285"
"NODE_3995_length_3285_cov_44.040785_g1927_i1.p1","ko:_1","K20781"
"NODE_3995_length_3285_cov_44.040785_g1927_i1.p2","ko:_1","K22503"
"NODE_3995_length_3285_cov_44.040785_g1927_i1.p3","ko:_1","K22503"
"NODE_39966_length_316_cov_2.567901_g28982_i0.p1","ko:_1","K01620"
"NODE_39968_length_316_cov_2.329218_g28984_i0.p1","ko:_1","K01955"
"NODE_39978_length_316_cov_1.831276_g28994_i0.p1","ko:_1","K06193"
"NODE_3997_length_3285_cov_13.998443_g2038_i0.p2","ko:_1","K12322"
"NODE_3997_length_3285_cov_13.998443_g2038_i0.p3","ko:_1","K12322"
"NODE_3997_length_3285_cov_13.998443_g2038_i0.p1","ko:_1","K12322"
"NODE_39984_length_316_cov_1.674897_g29000_i0.p1","ko:_1","K02342"
"NODE_39990_length_316_cov_1.572016_g29006_i0.p1","ko:_1","K00390"
"NODE_39994_length_316_cov_1.320988_g29010_i0.p1","ko:_1","K14548"
"NODE_39997_length_316_cov_1.275720_g29013_i0.p1","ko:_1","K02653"
"NODE_39_length_9790_cov_52.325100_g22_i1.p2","ko:_1","K12524"
"NODE_39_length_9790_cov_52.325100_g22_i1.p3","ko:_1","K12524"
"NODE_3_length_23009_cov_392.641873_g2_i0.p7","ko:_1","K02886"
"NODE_3_length_23009_cov_392.641873_g2_i0.p7","ko:_2","K02965"
"NODE_3_length_23009_cov_392.641873_g2_i0.p3","ko:_1","K07399"
"NODE_3_length_23009_cov_392.641873_g2_i0.p4","ko:_1","K02358"
"NODE_3_length_23009_cov_392.641873_g2_i0.p1","ko:_1","K04077"
"NODE_3_length_23009_cov_392.641873_g2_i0.p22","ko:_1","K03040"
"NODE_3_length_23009_cov_392.641873_g2_i0.p6","ko:_1","K03040"
"NODE_3_length_23009_cov_392.641873_g2_i0.p5","ko:_1","K02703"
"NODE_3_length_23009_cov_392.641873_g2_i0.p9","ko:_1","K10956"
"NODE_40012_length_315_cov_3.549587_g29028_i0.p1","ko:_1","K01255"
"NODE_40015_length_315_cov_2.921488_g29031_i0.p1","ko:_1","K00627"
"NODE_40020_length_315_cov_2.644628_g29036_i0.p2","ko:_1","K00812"
"NODE_40020_length_315_cov_2.644628_g29036_i0.p2","ko:_2","K12252"
"NODE_40032_length_315_cov_1.933884_g29048_i0.p1","ko:_1","K01191"
"NODE_40034_length_315_cov_1.814050_g29050_i0.p2","ko:_1","K02386"
"NODE_40035_length_315_cov_1.776860_g29051_i0.p1","ko:_1","K00382"
"NODE_40040_length_315_cov_1.706612_g29056_i0.p2","ko:_1","K01406"
"NODE_40048_length_315_cov_1.471074_g29064_i0.p1","ko:_1","K00099"
"NODE_40053_length_315_cov_1.417355_g29069_i0.p1","ko:_1","K00962"
"NODE_40055_length_315_cov_1.289256_g29071_i0.p2","ko:_1","K03046"
"NODE_40055_length_315_cov_1.289256_g29071_i0.p2","ko:_2","K13797"
"NODE_40056_length_315_cov_1.289256_g29072_i0.p1","ko:_1","K07126"
"NODE_40056_length_315_cov_1.289256_g29072_i0.p1","ko:_2","K13582"
"NODE_40061_length_315_cov_1.136364_g29077_i0.p2","ko:_1","K11473"
"NODE_40068_length_314_cov_5.572614_g29084_i0.p1","ko:_1","K11927"
"NODE_40087_length_314_cov_2.734440_g29103_i0.p1","ko:_1","K00059"
"NODE_40091_length_314_cov_2.456432_g29107_i0.p1","ko:_1","K03798"
"NODE_40094_length_314_cov_2.265560_g29110_i0.p1","ko:_1","K14448"
"NODE_40095_length_314_cov_2.265560_g29111_i0.p1","ko:_1","K14540"
"NODE_40099_length_314_cov_2.120332_g29115_i0.p1","ko:_1","K13993"
"NODE_400_length_6318_cov_42.328583_g194_i1.p1","ko:_1","K11366"
"NODE_400_length_6318_cov_42.328583_g194_i1.p1","ko:_2","K11844"
"NODE_400_length_6318_cov_42.328583_g194_i1.p2","ko:_1","K13210"
"NODE_40110_length_314_cov_1.767635_g29126_i0.p1","ko:_1","K07152"
"NODE_40112_length_314_cov_1.746888_g29128_i0.p1","ko:_1","K00615"
"NODE_40117_length_314_cov_1.547718_g29133_i0.p2","ko:_1","K01626"
"NODE_40121_length_314_cov_1.435685_g29137_i0.p1","ko:_1","K02316"
"NODE_40127_length_314_cov_1.294606_g29143_i0.p1","ko:_1","K02455"
"NODE_40128_length_314_cov_1.294606_g29144_i0.p1","ko:_1","K12057"
"NODE_40132_length_314_cov_1.170124_g29148_i0.p2","ko:_1","K00457"
"NODE_40142_length_314_cov_0.970954_g29158_i0.p1","ko:_1","K02517"
"NODE_40144_length_314_cov_0.755187_g29160_i0.p1","ko:_1","K21440"
"NODE_40149_length_313_cov_4.895833_g29165_i0.p1","ko:_1","K20975"
"NODE_4015_length_3275_cov_64.125547_g1848_i2.p1","ko:_1","K07151"
"NODE_4015_length_3275_cov_64.125547_g1848_i2.p2","ko:_1","K07151"
"NODE_40160_length_313_cov_3.104167_g29176_i0.p1","ko:_1","K00600"
"NODE_40164_length_313_cov_3.025000_g29180_i0.p1","ko:_1","K03696"
"NODE_40168_length_313_cov_2.833333_g29184_i0.p1","ko:_1","K14833"
"NODE_40172_length_313_cov_2.600000_g29188_i0.p1","ko:_1","K11085"
"NODE_40177_length_313_cov_2.387500_g29193_i0.p1","ko:_1","K03499"
