"orfs","ko_iteration","ko_id"
"NODE_5543_length_2342_cov_172.667254_g3598_i0.p2","ko:_1","K17795"
"NODE_5544_length_2342_cov_107.971794_g3599_i0.p1","ko:_1","K15686"
"NODE_5546_length_2342_cov_36.925077_g3070_i1.p2","ko:_1","K18327"
"NODE_5556_length_2339_cov_43.601059_g3609_i0.p1","ko:_1","K17609"
"NODE_555_length_4750_cov_94.391918_g377_i1.p2","ko:_1","K17900"
"NODE_555_length_4750_cov_94.391918_g377_i1.p1","ko:_1","K17900"
"NODE_5571_length_2337_cov_7.316696_g3617_i0.p2","ko:_1","K07282"
"NODE_5572_length_2336_cov_58.493151_g3618_i0.p1","ko:_1","K05681"
"NODE_5572_length_2336_cov_58.493151_g3618_i0.p1","ko:_2","K21396"
"NODE_5579_length_2334_cov_44.336134_g3621_i0.p1","ko:_1","K08869"
"NODE_5587_length_2332_cov_14.938026_g3627_i0.p2","ko:_1","K00731"
"NODE_558_length_4747_cov_32.675225_g380_i0.p1","ko:_1","K02324"
"NODE_5592_length_2331_cov_7.979185_g3630_i0.p2","ko:_1","K07953"
"NODE_5596_length_2330_cov_13.066017_g3633_i0.p1","ko:_1","K03782"
"NODE_5597_length_2329_cov_310.012855_g3634_i0.p1","ko:_1","K01895"
"NODE_5597_length_2329_cov_310.012855_g3634_i0.p2","ko:_1","K01895"
"NODE_5598_length_2329_cov_278.415337_g3328_i1.p1","ko:_1","K15272"
"NODE_5599_length_2329_cov_277.243351_g3328_i2.p1","ko:_1","K15272"
"NODE_5603_length_2328_cov_142.521064_g3638_i0.p1","ko:_1","K12737"
"NODE_5606_length_2328_cov_11.360089_g3641_i0.p1","ko:_1","K13836"
"NODE_560_length_4745_cov_69.648330_g382_i0.p1","ko:_1","K12322"
"NODE_5611_length_2327_cov_45.377995_g3644_i0.p1","ko:_1","K11886"
"NODE_5614_length_2327_cov_7.103815_g3646_i0.p2","ko:_1","K10684"
"NODE_5616_length_2326_cov_36.676431_g3648_i0.p1","ko:_1","K15032"
"NODE_5616_length_2326_cov_36.676431_g3648_i0.p3","ko:_1","K11368"
"NODE_5619_length_2326_cov_6.530404_g3651_i0.p1","ko:_1","K15216"
"NODE_561_length_4744_cov_18.526654_g383_i0.p2","ko:_1","K04733"
"NODE_5621_length_2325_cov_60.286856_g3653_i0.p1","ko:_1","K10751"
"NODE_5624_length_2325_cov_41.882327_g3655_i0.p2","ko:_1","K03119"
"NODE_5626_length_2325_cov_28.503108_g3657_i0.p2","ko:_1","K13989"
"NODE_5627_length_2325_cov_5.837034_g3658_i0.p1","ko:_1","K07117"
"NODE_5630_length_2323_cov_9.976444_g3660_i0.p1","ko:_1","K18733"
"NODE_5634_length_2321_cov_118.390569_g2886_i1.p2","ko:_1","K03921"
"NODE_5638_length_2321_cov_9.605427_g3666_i0.p1","ko:_1","K16060"
"NODE_5641_length_2320_cov_26.349800_g3431_i1.p1","ko:_1","K12389"
"NODE_5642_length_2320_cov_20.151313_g3451_i1.p1","ko:_1","K21768"
"NODE_5645_length_2319_cov_74.783615_g3671_i0.p1","ko:_1","K09611"
"NODE_564_length_4737_cov_28.398799_g344_i1.p2","ko:_1","K08869"
"NODE_564_length_4737_cov_28.398799_g344_i1.p2","ko:_2","K12041"
"NODE_564_length_4737_cov_28.398799_g344_i1.p2","ko:_3","K14724"
"NODE_564_length_4737_cov_28.398799_g344_i1.p1","ko:_1","K03235"
"NODE_5650_length_2318_cov_46.887751_g2647_i1.p1","ko:_1","K03679"
"NODE_5651_length_2318_cov_20.460134_g3676_i0.p1","ko:_1","K20276"
"NODE_5652_length_2318_cov_19.871269_g3676_i1.p1","ko:_1","K20276"
"NODE_5655_length_2318_cov_10.685078_g3679_i0.p2","ko:_1","K00861"
"NODE_5656_length_2317_cov_281.246435_g3680_i0.p1","ko:_1","K16726"
"NODE_5661_length_2316_cov_16.028979_g3685_i0.p1","ko:_1","K08796"
"NODE_5663_length_2316_cov_14.558181_g3685_i1.p1","ko:_1","K08796"
"NODE_5667_length_2315_cov_19.655219_g3689_i0.p2","ko:_1","K17778"
"NODE_5672_length_2313_cov_70.513393_g3693_i0.p1","ko:_1","K15502"
"NODE_5672_length_2313_cov_70.513393_g3693_i0.p1","ko:_2","K16726"
"NODE_5674_length_2313_cov_49.525000_g3695_i0.p1","ko:_1","K18038"
"NODE_5676_length_2313_cov_10.442411_g3697_i0.p1","ko:_1","K00472"
"NODE_5676_length_2313_cov_10.442411_g3697_i0.p1","ko:_2","K09257"
"NODE_5676_length_2313_cov_10.442411_g3697_i0.p1","ko:_3","K17301"
"NODE_5679_length_2312_cov_22.592229_g3700_i0.p3","ko:_1","K10747"
"NODE_567_length_4732_cov_52.004078_g343_i1.p2","ko:_1","K03715"
"NODE_567_length_4732_cov_52.004078_g343_i1.p1","ko:_1","K00888"
"NODE_5684_length_2311_cov_92.234138_g3705_i0.p1","ko:_1","K11584"
"NODE_5686_length_2311_cov_16.729223_g3468_i1.p1","ko:_1","K00820"
"NODE_5687_length_2311_cov_14.930295_g3468_i2.p1","ko:_1","K00820"
"NODE_5688_length_2311_cov_14.537980_g3685_i2.p1","ko:_1","K08796"
"NODE_5694_length_2309_cov_20.520572_g3707_i0.p1","ko:_1","K18038"
"NODE_5695_length_2309_cov_14.186941_g3708_i0.p1","ko:_1","K06180"
"NODE_5696_length_2309_cov_13.830501_g3709_i0.p1","ko:_1","K02535"
"NODE_5696_length_2309_cov_13.830501_g3709_i0.p7","ko:_1","K03631"
"NODE_5696_length_2309_cov_13.830501_g3709_i0.p2","ko:_1","K05807"
"NODE_5697_length_2308_cov_46.434899_g3710_i0.p1","ko:_1","K03953"
"NODE_5699_length_2308_cov_25.902013_g3711_i0.p1","ko:_1","K03671"
"NODE_569_length_4727_cov_57.044048_g386_i0.p1","ko:_1","K00658"
"NODE_5700_length_2308_cov_18.374944_g2241_i1.p1","ko:_1","K06632"
"NODE_5700_length_2308_cov_18.374944_g2241_i1.p1","ko:_2","K06633"
"NODE_5705_length_2307_cov_22.176365_g3716_i0.p1","ko:_1","K20115"
"NODE_5706_length_2307_cov_21.831692_g3716_i1.p1","ko:_1","K20115"
"NODE_5708_length_2307_cov_6.705013_g3717_i0.p2","ko:_1","K00225"
"NODE_570_length_4727_cov_56.730554_g386_i1.p1","ko:_1","K00658"
"NODE_5712_length_2306_cov_13.020600_g3721_i0.p1","ko:_1","K07117"
"NODE_5712_length_2306_cov_13.020600_g3721_i0.p1","ko:_2","K11426"
"NODE_5713_length_2305_cov_37.694444_g3722_i0.p1","ko:_1","K04615"
"NODE_5714_length_2305_cov_25.828853_g3711_i1.p1","ko:_1","K03671"
"NODE_5716_length_2304_cov_31.284177_g3723_i0.p1","ko:_1","K03654"
"NODE_5716_length_2304_cov_31.284177_g3723_i0.p1","ko:_2","K10900"
"NODE_5718_length_2304_cov_12.522636_g3725_i0.p1","ko:_1","K04615"
"NODE_5719_length_2304_cov_3.363514_g3726_i0.p2","ko:_1","K03043"
"NODE_5721_length_2303_cov_21.569058_g3728_i0.p1","ko:_1","K15333"
"NODE_5722_length_2303_cov_20.352018_g3729_i0.p1","ko:_1","K04373"
"NODE_572_length_4723_cov_95.756129_g388_i0.p1","ko:_1","K15979"
"NODE_5730_length_2302_cov_19.218484_g3733_i0.p1","ko:_1","K07941"
"NODE_5731_length_2302_cov_16.951996_g3734_i0.p1","ko:_1","K11126"
"NODE_5733_length_2302_cov_11.249439_g3736_i0.p1","ko:_1","K03320"
"NODE_5734_length_2302_cov_3.925527_g2485_i1.p1","ko:_1","K04730"
"NODE_5737_length_2301_cov_48.332136_g3738_i0.p2","ko:_1","K07937"
"NODE_5737_length_2301_cov_48.332136_g3738_i0.p2","ko:_2","K07939"
"NODE_5737_length_2301_cov_48.332136_g3738_i0.p2","ko:_3","K07940"
"NODE_5737_length_2301_cov_48.332136_g3738_i0.p2","ko:_4","K07977"
"NODE_573_length_4720_cov_10.994620_g389_i0.p2","ko:_1","K05544"
"NODE_5743_length_2298_cov_112.226067_g3742_i0.p1","ko:_1","K09490"
"NODE_5744_length_2298_cov_37.458427_g3743_i0.p1","ko:_1","K02975"
"NODE_5744_length_2298_cov_37.458427_g3743_i0.p1","ko:_2","K13339"
"NODE_5745_length_2298_cov_10.268315_g3744_i0.p2","ko:_1","K03754"
"NODE_5746_length_2298_cov_5.533034_g3745_i0.p1","ko:_1","K03654"
"NODE_5750_length_2297_cov_12.159622_g3721_i1.p1","ko:_1","K07117"
"NODE_5750_length_2297_cov_12.159622_g3721_i1.p1","ko:_2","K11426"
"NODE_5758_length_2295_cov_238.308281_g3253_i1.p1","ko:_1","K04515"
"NODE_575_length_4710_cov_22.511322_g391_i0.p2","ko:_1","K14008"
"NODE_575_length_4710_cov_22.511322_g391_i0.p1","ko:_1","K00962"
"NODE_5761_length_2295_cov_31.220522_g3514_i1.p3","ko:_1","K03020"
"NODE_5762_length_2295_cov_18.459046_g2241_i2.p1","ko:_1","K06632"
"NODE_5762_length_2295_cov_18.459046_g2241_i2.p1","ko:_2","K06633"
"NODE_5768_length_2294_cov_22.123368_g2134_i1.p2","ko:_1","K11367"
"NODE_576_length_4710_cov_22.257494_g391_i1.p2","ko:_1","K14008"
"NODE_576_length_4710_cov_22.257494_g391_i1.p1","ko:_1","K00962"
"NODE_5775_length_2293_cov_10.046396_g1346_i1.p1","ko:_1","K09213"
"NODE_5775_length_2293_cov_10.046396_g1346_i1.p1","ko:_2","K10407"
"NODE_5775_length_2293_cov_10.046396_g1346_i1.p1","ko:_3","K17298"
"NODE_5775_length_2293_cov_10.046396_g1346_i1.p1","ko:_4","K22493"
"NODE_5782_length_2291_cov_11.964833_g3768_i0.p1","ko:_1","K20298"
"NODE_5785_length_2290_cov_399.795219_g3771_i0.p2","ko:_1","K06630"
"NODE_5787_length_2290_cov_87.388814_g942_i1.p1","ko:_1","K03798"
"NODE_5788_length_2290_cov_80.717185_g3773_i0.p1","ko:_1","K02183"
"NODE_5790_length_2290_cov_19.651782_g3775_i0.p1","ko:_1","K01563"
"NODE_5795_length_2288_cov_97.256885_g3779_i0.p3","ko:_1","K10808"
"NODE_5795_length_2288_cov_97.256885_g3779_i0.p1","ko:_1","K10808"
"NODE_5798_length_2288_cov_11.106998_g3781_i0.p1","ko:_1","K19531"
"NODE_57_length_8142_cov_53.995662_g38_i0.p2","ko:_1","K17800"
"NODE_5800_length_2287_cov_142.052846_g3783_i0.p1","ko:_1","K00033"
"NODE_5801_length_2287_cov_89.117435_g942_i2.p1","ko:_1","K03798"
"NODE_5804_length_2286_cov_74.467239_g3773_i1.p1","ko:_1","K02183"
"NODE_5805_length_2286_cov_70.345233_g3785_i0.p1","ko:_1","K03531"
"NODE_5806_length_2286_cov_50.252146_g3786_i0.p4","ko:_1","K03144"
"NODE_5806_length_2286_cov_50.252146_g3786_i0.p1","ko:_1","K03144"
"NODE_5806_length_2286_cov_50.252146_g3786_i0.p3","ko:_1","K03144"
"NODE_580_length_4706_cov_95.976041_g388_i1.p1","ko:_1","K15979"
"NODE_5814_length_2285_cov_5.816908_g3793_i0.p1","ko:_1","K08869"
"NODE_5818_length_2284_cov_28.291723_g3796_i0.p1","ko:_1","K07222"
"NODE_5818_length_2284_cov_28.291723_g3796_i0.p2","ko:_1","K07222"
"NODE_581_length_4702_cov_60.984014_g394_i0.p1","ko:_1","K13024"
"NODE_5827_length_2282_cov_15.221820_g3803_i0.p1","ko:_1","K00797"
"NODE_5828_length_2282_cov_14.898144_g3804_i0.p1","ko:_1","K04567"
"NODE_582_length_4697_cov_28.636894_g395_i0.p3","ko:_1","K00850"
"NODE_582_length_4697_cov_28.636894_g395_i0.p5","ko:_1","K00850"
"NODE_582_length_4697_cov_28.636894_g395_i0.p1","ko:_1","K00850"
"NODE_5831_length_2281_cov_218.547554_g3548_i1.p1","ko:_1","K02540"
"NODE_5831_length_2281_cov_218.547554_g3548_i1.p2","ko:_1","K12198"
"NODE_5833_length_2281_cov_27.661685_g3806_i0.p1","ko:_1","K01285"
"NODE_5834_length_2281_cov_22.846467_g3575_i1.p2","ko:_1","K10666"
"NODE_5840_length_2279_cov_73.316410_g3811_i0.p1","ko:_1","K04079"
"NODE_5843_length_2279_cov_7.214869_g3084_i1.p1","ko:_1","K03418"
"NODE_5844_length_2279_cov_6.631913_g3814_i0.p2","ko:_1","K05917"
"NODE_5845_length_2279_cov_5.224388_g3815_i0.p1","ko:_1","K18038"
"NODE_5846_length_2278_cov_25.836281_g3816_i0.p2","ko:_1","K12311"
"NODE_5846_length_2278_cov_25.836281_g3816_i0.p1","ko:_1","K01191"
"NODE_5852_length_2277_cov_79.000907_g3822_i0.p1","ko:_1","K11412"
"NODE_5854_length_2277_cov_22.781760_g3823_i0.p1","ko:_1","K15305"
"NODE_5857_length_2277_cov_11.080762_g3826_i0.p1","ko:_1","K09142"
"NODE_5857_length_2277_cov_11.080762_g3826_i0.p2","ko:_1","K17808"
"NODE_5859_length_2276_cov_23.096232_g3827_i0.p1","ko:_1","K14826"
"NODE_5860_length_2276_cov_15.435769_g3804_i1.p1","ko:_1","K04567"
"NODE_5865_length_2275_cov_78.340145_g3822_i1.p1","ko:_1","K11412"
"NODE_586_length_4688_cov_81.832069_g399_i0.p3","ko:_1","K07466"
"NODE_586_length_4688_cov_81.832069_g399_i0.p3","ko:_2","K18626"
"NODE_5870_length_2274_cov_10.330304_g3826_i1.p1","ko:_1","K09142"
"NODE_5870_length_2274_cov_10.330304_g3826_i1.p2","ko:_1","K17808"
"NODE_5877_length_2273_cov_11.252727_g3837_i0.p1","ko:_1","K10601"
"NODE_5878_length_2273_cov_10.909545_g3838_i0.p2","ko:_1","K01515"
"NODE_5879_length_2273_cov_4.815000_g3839_i0.p2","ko:_1","K20032"
"NODE_587_length_4688_cov_32.323077_g400_i0.p1","ko:_1","K18468"
"NODE_5882_length_2272_cov_19.174625_g3842_i0.p1","ko:_1","K09213"
"NODE_5882_length_2272_cov_19.174625_g3842_i0.p1","ko:_2","K10407"
"NODE_5882_length_2272_cov_19.174625_g3842_i0.p1","ko:_3","K17298"
"NODE_5882_length_2272_cov_19.174625_g3842_i0.p1","ko:_4","K22493"
"NODE_5884_length_2272_cov_16.146885_g3838_i1.p2","ko:_1","K01515"
"NODE_5889_length_2271_cov_50.014104_g1481_i1.p1","ko:_1","K01834"
"NODE_5889_length_2271_cov_50.014104_g1481_i1.p1","ko:_2","K22306"
"NODE_588_length_4685_cov_16.665438_g401_i0.p3","ko:_1","K05916"
"NODE_5892_length_2271_cov_8.959509_g3849_i0.p1","ko:_1","K18422"
"NODE_5894_length_2270_cov_75.817023_g3851_i0.p1","ko:_1","K01414"
"NODE_5894_length_2270_cov_75.817023_g3851_i0.p1","ko:_2","K08202"
"NODE_5896_length_2270_cov_25.874829_g1568_i2.p2","ko:_1","K00472"
"NODE_589_length_4684_cov_39.751247_g402_i0.p2","ko:_1","K01469"
"NODE_5900_length_2268_cov_15.681549_g3855_i0.p1","ko:_1","K10798"
"NODE_5900_length_2268_cov_15.681549_g3855_i0.p1","ko:_2","K13101"
"NODE_5900_length_2268_cov_15.681549_g3855_i0.p1","ko:_3","K13566"
"NODE_5901_length_2268_cov_7.555809_g3856_i0.p1","ko:_1","K18416"
"NODE_5901_length_2268_cov_7.555809_g3856_i0.p1","ko:_2","K18417"
"NODE_590_length_4683_cov_63.171367_g403_i0.p2","ko:_1","K01711"
"NODE_590_length_4683_cov_63.171367_g403_i0.p3","ko:_1","K01711"
"NODE_5911_length_2265_cov_10.306569_g3736_i1.p1","ko:_1","K03320"
"NODE_5914_length_2264_cov_483.763122_g3865_i0.p1","ko:_1","K09527"
"NODE_5918_length_2264_cov_29.255591_g1667_i3.p1","ko:_1","K05857"
"NODE_5920_length_2263_cov_37.493151_g3868_i0.p1","ko:_1","K10728"
"NODE_5920_length_2263_cov_37.493151_g3868_i0.p1","ko:_2","K14972"
"NODE_5920_length_2263_cov_37.493151_g3868_i0.p2","ko:_1","K10728"
"NODE_5922_length_2262_cov_193.417085_g3870_i0.p3","ko:_1","K08907"
"NODE_5922_length_2262_cov_193.417085_g3870_i0.p2","ko:_1","K00074"
"NODE_5923_length_2262_cov_67.930562_g3871_i0.p1","ko:_1","K06943"
"NODE_5926_length_2262_cov_21.345820_g3796_i1.p2","ko:_1","K07222"
"NODE_5926_length_2262_cov_21.345820_g3796_i1.p1","ko:_1","K07222"
"NODE_5929_length_2261_cov_35.586380_g1568_i3.p2","ko:_1","K00472"
"NODE_592_length_4683_cov_30.697180_g405_i0.p1","ko:_1","K01278"
"NODE_592_length_4683_cov_30.697180_g405_i0.p2","ko:_1","K13347"
"NODE_592_length_4683_cov_30.697180_g405_i0.p2","ko:_2","K13348"
"NODE_5930_length_2261_cov_32.443784_g3873_i0.p1","ko:_1","K22182"
"NODE_5931_length_2261_cov_30.840037_g3873_i1.p1","ko:_1","K22182"
"NODE_5932_length_2261_cov_16.766910_g3874_i0.p1","ko:_1","K13720"
"NODE_5935_length_2260_cov_37.769090_g3566_i1.p1","ko:_1","K06965"
"NODE_5935_length_2260_cov_37.769090_g3566_i1.p2","ko:_1","K00859"
"NODE_5936_length_2260_cov_37.359854_g3876_i0.p1","ko:_1","K09969"
"NODE_5938_length_2260_cov_11.385460_g3878_i0.p1","ko:_1","K18809"
"NODE_5939_length_2260_cov_7.878372_g3879_i0.p1","ko:_1","K08142"
"NODE_5942_length_2259_cov_106.302379_g1756_i1.p1","ko:_1","K03132"
"NODE_5943_length_2259_cov_103.759835_g3881_i0.p1","ko:_1","K01883"
"NODE_5947_length_2259_cov_7.017841_g3883_i0.p1","ko:_1","K01354"
"NODE_5948_length_2258_cov_184.660870_g3598_i1.p2","ko:_1","K17795"
"NODE_5949_length_2258_cov_29.708009_g3884_i0.p2","ko:_1","K01092"
"NODE_5949_length_2258_cov_29.708009_g3884_i0.p1","ko:_1","K01166"
"NODE_5951_length_2258_cov_11.080092_g3886_i0.p2","ko:_1","K06942"
"NODE_5952_length_2258_cov_9.011442_g3887_i0.p2","ko:_1","K18327"
"NODE_5953_length_2257_cov_68.919414_g2632_i1.p1","ko:_1","K00762"
"NODE_5953_length_2257_cov_68.919414_g2632_i1.p1","ko:_2","K01591"
"NODE_5953_length_2257_cov_68.919414_g2632_i1.p1","ko:_3","K13421"
"NODE_5953_length_2257_cov_68.919414_g2632_i1.p1","ko:_4","K15334"
"NODE_5958_length_2257_cov_17.653846_g3890_i0.p1","ko:_1","K16362"
"NODE_596_length_4677_cov_143.492181_g408_i0.p1","ko:_1","K10370"
"NODE_596_length_4677_cov_143.492181_g408_i0.p1","ko:_2","K22030"
"NODE_5971_length_2255_cov_7.421632_g3899_i0.p2","ko:_1","K12322"
"NODE_5971_length_2255_cov_7.421632_g3899_i0.p1","ko:_1","K12322"
"NODE_5979_length_2253_cov_20.909633_g3855_i1.p1","ko:_1","K10798"
"NODE_5979_length_2253_cov_20.909633_g3855_i1.p1","ko:_2","K13101"
"NODE_5979_length_2253_cov_20.909633_g3855_i1.p1","ko:_3","K13566"
"NODE_597_length_4677_cov_35.387055_g409_i0.p1","ko:_1","K12860"
"NODE_5983_length_2252_cov_127.157412_g2284_i2.p2","ko:_1","K01104"
"NODE_5983_length_2252_cov_127.157412_g2284_i2.p2","ko:_2","K18041"
"NODE_5983_length_2252_cov_127.157412_g2284_i2.p1","ko:_1","K01637"
"NODE_5985_length_2252_cov_11.556218_g3905_i0.p1","ko:_1","K03766"
"NODE_5986_length_2251_cov_66.341598_g3906_i0.p1","ko:_1","K21440"
"NODE_5989_length_2251_cov_12.207071_g3908_i0.p1","ko:_1","K09123"
"NODE_598_length_4676_cov_94.006952_g377_i2.p1","ko:_1","K17900"
"NODE_5991_length_2250_cov_339.444649_g3634_i1.p1","ko:_1","K01895"
"NODE_5993_length_2250_cov_60.076252_g3910_i0.p1","ko:_1","K09508"
"NODE_5993_length_2250_cov_60.076252_g3910_i0.p1","ko:_2","K09512"
"NODE_5997_length_2249_cov_157.345129_g3914_i0.p1","ko:_1","K12741"
"NODE_5998_length_2249_cov_36.897059_g2877_i1.p1","ko:_1","K06617"
"NODE_599_length_4675_cov_28.546284_g410_i0.p2","ko:_1","K08106"
"NODE_59_length_8066_cov_55.567872_g38_i1.p2","ko:_1","K17800"
"NODE_5_length_13749_cov_463.084016_g0_i1.p3","ko:_1","K02886"
"NODE_5_length_13749_cov_463.084016_g0_i1.p3","ko:_2","K02965"
"NODE_5_length_13749_cov_463.084016_g0_i1.p1","ko:_1","K03283"
"NODE_6000_length_2249_cov_12.109835_g3915_i0.p1","ko:_1","K04373"
"NODE_6005_length_2247_cov_14.051058_g3919_i0.p1","ko:_1","K05546"
"NODE_6006_length_2247_cov_12.258510_g3908_i1.p1","ko:_1","K09123"
"NODE_600_length_4673_cov_16.935870_g400_i1.p1","ko:_1","K18468"
"NODE_6017_length_2245_cov_47.708564_g3621_i1.p1","ko:_1","K08869"
"NODE_6018_length_2245_cov_17.597145_g3927_i0.p1","ko:_1","K10597"
"NODE_6019_length_2245_cov_15.310773_g3627_i1.p2","ko:_1","K00731"
"NODE_601_length_4672_cov_34.261796_g380_i1.p1","ko:_1","K02324"
"NODE_6027_length_2243_cov_23.185253_g3700_i1.p3","ko:_1","K10747"
"NODE_602_length_4671_cov_73.456068_g411_i0.p1","ko:_1","K20347"
"NODE_602_length_4671_cov_73.456068_g411_i0.p1","ko:_2","K20777"
"NODE_6038_length_2240_cov_27.499769_g3943_i0.p1","ko:_1","K17508"
"NODE_6043_length_2240_cov_8.062298_g3947_i0.p4","ko:_1","K08339"
"NODE_6046_length_2239_cov_50.551247_g1527_i1.p1","ko:_1","K14835"
"NODE_6048_length_2239_cov_29.727608_g3950_i0.p1","ko:_1","K03260"
"NODE_604_length_4667_cov_117.387027_g413_i0.p1","ko:_1","K08832"
"NODE_604_length_4667_cov_117.387027_g413_i0.p2","ko:_1","K16575"
"NODE_604_length_4667_cov_117.387027_g413_i0.p4","ko:_1","K08832"
"NODE_604_length_4667_cov_117.387027_g413_i0.p3","ko:_1","K08832"
"NODE_6058_length_2238_cov_3.580600_g3958_i0.p1","ko:_1","K17906"
"NODE_6059_length_2237_cov_41.208410_g3959_i0.p5","ko:_1","K11254"
"NODE_605_length_4667_cov_102.681323_g370_i1.p2","ko:_1","K01255"
"NODE_6062_length_2237_cov_13.839187_g3521_i1.p1","ko:_1","K12318"
"NODE_6062_length_2237_cov_13.839187_g3521_i1.p1","ko:_2","K12319"
"NODE_6063_length_2236_cov_141.580675_g3961_i0.p1","ko:_1","K14843"
"NODE_6066_length_2236_cov_32.687009_g3963_i0.p1","ko:_1","K06174"
"NODE_6068_length_2235_cov_39.208141_g3965_i0.p3","ko:_1","K03939"
"NODE_6068_length_2235_cov_39.208141_g3965_i0.p1","ko:_1","K08827"
"NODE_6068_length_2235_cov_39.208141_g3965_i0.p2","ko:_1","K08827"
"NODE_606_length_4665_cov_20.386542_g414_i0.p2","ko:_1","K04560"
"NODE_606_length_4665_cov_20.386542_g414_i0.p2","ko:_2","K08486"
"NODE_6071_length_2234_cov_88.362332_g3966_i0.p1","ko:_1","K01312"
"NODE_6071_length_2234_cov_88.362332_g3966_i0.p1","ko:_2","K01324"
"NODE_6073_length_2234_cov_22.403054_g3968_i0.p1","ko:_1","K17679"
"NODE_6075_length_2234_cov_10.836187_g3970_i0.p2","ko:_1","K00850"
"NODE_6075_length_2234_cov_10.836187_g3970_i0.p2","ko:_2","K03353"
"NODE_607_length_4662_cov_44.961212_g415_i0.p1","ko:_1","K08852"
"NODE_6084_length_2232_cov_53.206577_g3695_i1.p1","ko:_1","K18038"
"NODE_6086_length_2232_cov_9.772117_g3976_i0.p1","ko:_1","K02321"
"NODE_6087_length_2231_cov_433.569509_g3865_i1.p1","ko:_1","K09527"
"NODE_6088_length_2231_cov_47.803058_g3710_i1.p1","ko:_1","K03953"
"NODE_608_length_4660_cov_26.262917_g416_i0.p1","ko:_1","K12400"
"NODE_6097_length_2229_cov_76.147032_g3984_i0.p1","ko:_1","K14209"
"NODE_6097_length_2229_cov_76.147032_g3984_i0.p2","ko:_1","K14209"
"NODE_6105_length_2228_cov_13.039443_g3990_i0.p1","ko:_1","K14026"
"NODE_6106_length_2228_cov_7.692807_g3991_i0.p1","ko:_1","K14827"
"NODE_6110_length_2227_cov_23.229341_g2910_i1.p1","ko:_1","K06171"
"NODE_6111_length_2227_cov_12.440111_g3995_i0.p1","ko:_1","K01410"
"NODE_6111_length_2227_cov_12.440111_g3995_i0.p3","ko:_1","K13800"
"NODE_6115_length_2225_cov_40.052974_g492_i1.p1","ko:_1","K03665"
"NODE_6119_length_2225_cov_11.892193_g3998_i0.p1","ko:_1","K15542"
"NODE_611_length_4656_cov_182.182413_g419_i0.p1","ko:_1","K14572"
"NODE_6128_length_2224_cov_9.128777_g4004_i0.p1","ko:_1","K00485"
"NODE_6129_length_2224_cov_8.358438_g4005_i0.p1","ko:_1","K00976"
"NODE_6129_length_2224_cov_8.358438_g4005_i0.p1","ko:_2","K05305"
"NODE_6129_length_2224_cov_8.358438_g4005_i0.p2","ko:_1","K17893"
"NODE_612_length_4642_cov_62.213176_g420_i0.p3","ko:_1","K08496"
"NODE_612_length_4642_cov_62.213176_g420_i0.p2","ko:_1","K00784"
"NODE_6130_length_2223_cov_54.869767_g3529_i1.p2","ko:_1","K06944"
"NODE_6130_length_2223_cov_54.869767_g3529_i1.p3","ko:_1","K03872"
"NODE_6130_length_2223_cov_54.869767_g3529_i1.p1","ko:_1","K06944"
"NODE_6131_length_2223_cov_36.449767_g4006_i0.p1","ko:_1","K13412"
"NODE_6133_length_2223_cov_23.843256_g4008_i0.p1","ko:_1","K00545"
"NODE_6134_length_2223_cov_21.577209_g4009_i0.p1","ko:_1","K18158"
"NODE_6135_length_2223_cov_20.453953_g4009_i1.p1","ko:_1","K18158"
"NODE_6136_length_2223_cov_19.749767_g4010_i0.p1","ko:_1","K03654"
"NODE_6139_length_2222_cov_28.285714_g3944_i1.p2","ko:_1","K01829"
"NODE_6139_length_2222_cov_28.285714_g3944_i1.p2","ko:_2","K09583"
"NODE_6139_length_2222_cov_28.285714_g3944_i1.p2","ko:_3","K13984"
"NODE_613_length_4642_cov_62.106369_g420_i1.p3","ko:_1","K08496"
"NODE_613_length_4642_cov_62.106369_g420_i1.p2","ko:_1","K00784"
"NODE_6140_length_2222_cov_15.602141_g4013_i0.p1","ko:_1","K08230"
"NODE_6140_length_2222_cov_15.602141_g4013_i0.p2","ko:_1","K13347"
"NODE_6144_length_2221_cov_976.551210_g4016_i0.p1","ko:_1","K01337"
"NODE_6144_length_2221_cov_976.551210_g4016_i0.p1","ko:_2","K20276"
"NODE_6149_length_2221_cov_21.088920_g4021_i0.p1","ko:_1","K14809"
"NODE_614_length_4642_cov_34.355658_g421_i0.p1","ko:_1","K12322"
"NODE_6156_length_2220_cov_5.169539_g4027_i0.p1","ko:_1","K02519"
"NODE_6165_length_2218_cov_42.421445_g4029_i0.p1","ko:_1","K08770"
"NODE_6168_length_2218_cov_23.396270_g4008_i1.p1","ko:_1","K00545"
"NODE_6170_length_2218_cov_13.475524_g4032_i0.p1","ko:_1","K00815"
"NODE_6171_length_2218_cov_9.239161_g4033_i0.p2","ko:_1","K11463"
"NODE_6172_length_2217_cov_100.417444_g4034_i0.p1","ko:_1","K03246"
"NODE_6176_length_2217_cov_25.949160_g4036_i0.p1","ko:_1","K20865"
"NODE_6177_length_2217_cov_14.210821_g2069_i1.p2","ko:_1","K00902"
"NODE_6177_length_2217_cov_14.210821_g2069_i1.p2","ko:_2","K05542"
"NODE_6177_length_2217_cov_14.210821_g2069_i1.p1","ko:_1","K12200"
